Organic Waste,Paper,Cardboard,Plastic (PET),Plastic (Other),Metals (Aluminum),Metals (Iron and Steel),Glass,Textiles,E-waste,Rubber,Other
35.0001762,17.97090309,8.674349143,10.30287228,4.377572337,3.10545782,5.902762703,7.248554105,4.791698132,2.961842261,2.711117319,4.716824098
35.40020484,17.10636575,6.829845095,9.088528218,3.169521291,3.413428904,4.229886251,6.789169466,4.327978571,2.875591041,2.421185103,3.233962306
35.78533623,17.48789476,7.348643431,8.78952477,4.009532635,3.800498932,4.944913143,7.970370561,4.411171511,2.861722647,2.994907727,3.400439
33.90236359,17.68189607,7.293507768,9.588653006,4.830179974,2.606992215,4.275283458,6.059021906,4.343102424,2.434872716,2.724010357,3.739031944
32.64219031,16.79840994,6.353474981,8.537554947,3.501405895,2.141386729,4.676638566,6.684740687,4.525001075,2.355258555,2.790876266,4.322276999
33.01332889,18.80960441,8.306016423,8.978678001,4.528093304,2.745362555,5.181604829,7.378958565,4.094438178,2.743656084,2.312475193,3.746714378
35.38167046,18.61622721,7.435616185,11.0040605,4.62101226,2.886682704,5.779373696,6.920859635,4.031932818,2.264284026,2.661271917,4.862226701
35.61013581,19.65385896,6.065118478,8.235600408,4.234732341,3.150281273,4.676793801,6.537590396,4.919428069,2.146711829,2.290653313,3.786889508
36.73341713,18.13986086,8.955523882,11.55950728,4.332602911,3.144240516,4.234579819,6.043169273,4.148472983,2.674201298,2.885741144,4.350632207
37.49807552,16.25543182,8.008535397,8.943120508,3.534915398,3.339355071,5.991233649,7.975580496,4.143277835,2.123010713,2.434644192,3.878472103
37.68039568,19.84046047,7.606124631,10.54672178,3.544166875,3.977455322,4.489728231,7.908454669,4.984510394,2.50232363,2.576503431,3.385671337
36.67483204,18.20576573,8.345077092,8.460569181,3.124177021,3.935344063,5.835180634,7.220285722,4.380293926,2.024485341,2.714287454,3.015568739
37.58711949,17.04304824,7.838384316,9.23244871,3.321445434,2.370929925,5.218714946,7.894500142,4.928723169,2.594252305,2.324956941,4.850642124
34.83102456,17.23538766,7.555684395,10.42967675,3.991184195,2.100827295,5.687533693,7.236634932,4.624343505,2.218700705,2.800075712,4.423301075
34.32197865,17.02493295,6.198951784,8.606227655,3.906613139,3.516582836,4.37115339,6.609323663,4.87111375,2.491601765,2.482862087,4.547069744
33.95759049,16.7622334,6.042657819,8.332687339,3.471049586,2.125693999,4.165543025,7.317923369,4.798482556,2.303132234,2.684173824,4.569686833
36.99638779,17.61522607,8.549797907,11.9079011,3.560089009,3.180611051,4.89126872,6.190531726,4.005073629,2.89638355,2.151618429,3.340481456
34.71168478,16.20855445,6.611238309,8.789938748,3.270476308,3.645359691,5.943720014,6.463018701,4.735174482,2.777544485,2.979510653,3.89324208
35.57232276,18.86939997,6.532957086,8.354031286,4.843843672,2.546935005,4.210000684,6.388496699,4.346708168,2.371514802,2.216691215,4.772516682
37.60902463,16.39559676,7.976699493,9.82280628,3.016824283,3.796044146,5.331303512,6.209170026,4.986442478,2.632553694,2.353742784,4.593086018
36.2082121,18.84579416,7.399427474,9.140674076,3.495299116,2.429621316,4.735253633,7.986427717,4.361082935,2.4192901,2.722248356,3.92002513
37.49538864,17.71186177,7.086353479,8.706110842,3.79854796,3.495707564,5.009914848,7.177658177,4.857943817,2.456727909,2.591878838,3.582128438
32.47053299,18.59988593,6.127720947,10.10492682,4.119466622,2.093023293,4.297655118,7.23900336,4.110928995,2.60214795,2.353054965,3.768904868
36.82785973,19.27007233,7.999502832,11.57677977,3.926421767,3.536591441,5.732135887,7.921922738,4.991249181,2.758708323,2.598900163,3.116740526
32.17890678,16.51371715,8.327613633,9.374273268,4.22441174,2.579036221,5.764355327,6.175112028,4.611796237,2.255331866,2.168448925,4.247113244
37.74162717,17.16112867,7.326612819,10.12832953,4.331068998,3.405086736,5.938286412,6.209252637,4.7330438,2.653091412,2.846794168,4.492986018
37.2088443,18.07075132,8.469693613,10.21010947,3.39628509,2.710821307,5.882047361,7.355539633,4.131785426,2.962455357,2.327301371,3.57415398
36.41214524,18.38454755,6.995883447,11.6768765,3.359888842,2.791795371,5.067779014,7.219796946,4.756099533,2.668416222,2.715551265,4.152375621
36.87869329,18.03942494,6.011295283,11.05951201,4.43256111,3.051637016,4.059723142,7.981532099,4.39054346,2.824878902,2.64717393,3.544626072
37.20822588,19.7730259,7.172324753,9.453653588,4.225217471,2.836058137,4.339528709,7.855806011,4.369181654,2.378940718,2.690820637,3.299040839
34.06646923,19.45524368,7.448844602,9.431958672,4.191524094,2.749655476,5.760637819,7.113458918,4.660423085,2.310619241,2.750301672,3.678393333
33.30574937,18.27077331,8.785672882,9.203675182,4.586475446,2.776208168,4.649235432,7.796338384,4.212643347,2.818165377,2.375873234,4.09709041
34.17772903,17.44870713,6.089769125,9.909656126,4.588331653,2.116761098,5.605299049,6.73812615,4.673889392,2.234542852,2.286504452,3.758782369
36.99585338,16.32476675,8.54566738,10.77157314,3.727461262,3.759241815,4.43057565,6.630872239,4.879903886,2.357231034,2.444325815,3.814561288
33.61367851,19.30224539,6.389912311,11.73795279,4.897982636,2.796876944,4.482831223,7.142846918,4.969242647,2.753101139,2.43655899,3.942914422
34.29629497,19.88725354,7.093004598,8.191589008,4.857380416,3.945061133,4.112495018,6.369167343,4.221771588,2.272316258,2.707540747,3.973871219
37.94233416,19.18242271,7.231927391,9.009541735,3.099944584,3.991329398,4.455604962,7.643993594,4.695692074,2.479940875,2.135383782,3.005135736
33.30433967,17.85959778,6.292954169,11.03155301,4.07140573,3.054964824,5.456180808,6.347548983,4.546821879,2.924913464,2.650914518,3.798703534
35.39267985,17.70556198,8.121510675,10.62244928,4.661838386,3.002169394,4.969516048,7.629199943,4.778684891,2.057842237,2.162478138,4.922073867
36.89824887,16.45847702,7.187186206,8.048282117,4.094211659,3.380544717,4.082479692,7.039155174,4.293336161,2.405009097,2.38404793,4.08421777
32.15729788,16.16467078,6.687588936,9.441647238,3.177786758,3.20089013,4.160185301,6.10057349,4.711076021,2.671857811,2.866807234,3.090240958
33.70391527,18.09782291,7.812929075,11.73127735,3.565366472,2.158233884,4.502107946,7.324094225,4.455897826,2.37314259,2.269834461,4.62035909
34.36837201,18.99337458,8.53215367,9.778517523,3.793961495,3.272895488,5.214804736,6.37513237,4.083615815,2.796194206,2.176861698,3.235299591
32.44058736,16.6849654,6.71557383,10.83688837,4.031946796,2.914527228,5.289187288,7.188908298,4.266352546,2.720805414,2.39003104,4.324769171
34.54899158,16.54522144,8.105113814,9.702665105,3.786602973,2.44143738,4.848799411,6.835703899,4.641927705,2.592555989,2.243141262,4.168017232
37.86190976,19.77315571,6.447106446,10.01076005,3.356169321,3.810983291,4.121757322,7.448012356,4.320400956,2.828902067,2.961508168,3.291077524
33.63704001,18.97900224,6.640121834,9.361061728,4.477033787,2.581481755,4.66047758,7.344781348,4.956364747,2.729370398,2.661137744,4.389032844
34.90550395,19.53325046,8.306770784,9.180762898,3.14654395,3.53823403,4.1814577,6.557219739,4.562246922,2.204015182,2.607911567,4.437013044
37.3330499,16.9809748,6.985995788,8.550731633,4.689127067,2.311018573,4.136103148,6.623889355,4.842719953,2.622995808,2.568145198,3.141947296
33.72550672,16.43387471,8.78779306,10.85873404,3.776616206,2.098055826,5.63772067,6.724101782,4.136013331,2.163671059,2.303458177,4.650591568
37.49255767,16.49023491,6.333443283,10.27324085,4.811533744,3.746915579,5.675860544,7.827987795,4.695858742,2.092361078,2.337608685,4.814930701
37.50117905,18.09716758,7.438000544,9.417150624,3.697777441,2.425485257,5.765252018,7.96750224,4.453767915,2.038750226,2.226919064,4.65508717
32.37587616,17.97498772,8.721335185,9.287849868,3.788583078,2.046808043,5.388598255,7.294607554,4.411958964,2.440769032,2.010036642,4.410676897
37.8351444,17.93725457,8.1508677,8.492356126,3.817041511,2.080648934,4.495166773,6.481452972,4.555303198,2.119200836,2.182609468,4.204823392
33.59187618,17.26314188,6.699496693,11.01489968,3.901213304,2.787388439,4.267876983,6.018379071,4.481695066,2.029648172,2.035519241,4.311378739
36.99580883,16.89243243,7.490138944,8.59484388,3.159664032,3.817346471,5.92691983,6.605541607,4.895047643,2.697116982,2.305507985,3.598694244
33.05684984,17.01086672,7.730011904,10.61200428,3.66685779,3.29875513,5.060039852,7.532578538,4.926539376,2.339433393,2.644022222,3.974960335
34.21101049,18.79257149,6.889938077,9.629645547,3.690697452,2.469549058,4.037455094,7.093394738,4.555219153,2.067124604,2.173484463,3.30071493
34.95503693,19.22980527,8.092870244,9.962598965,4.537510036,2.111390847,4.103054957,7.040736189,4.531916176,2.229454776,2.131536256,3.462967111
36.32042743,18.12105288,7.209750124,10.92488898,3.316044662,2.257550298,5.621320363,7.457019655,4.143672384,2.812037615,2.206976946,4.990924236
32.37228546,16.60081191,7.386402266,8.096775421,3.861227704,3.749986116,4.394010174,6.438512147,4.893703358,2.32307358,2.16763896,4.522008552
34.58776031,16.48801629,7.440724808,9.218192719,4.583830128,2.248208459,5.616568518,7.729619875,4.401371575,2.763770281,2.102708736,3.727926036
37.2633191,17.62197373,7.368751441,10.13448014,4.388960164,3.806937228,5.426634659,6.040807942,4.57563192,2.632062141,2.838421707,3.341761838
32.15417852,19.63689479,8.004926651,11.14817412,3.293121578,3.099883359,5.253982251,6.979728851,4.898307621,2.281193584,2.869765822,4.662457247
33.93853457,16.49054443,7.845624046,9.80054428,3.282511226,2.598526528,5.193262266,6.221825613,4.030000834,2.993525637,2.464431434,4.051679474
35.28591263,17.99535471,7.323062794,11.99955861,3.549631537,2.722418015,5.70303635,6.934314438,4.185837995,2.973185472,2.502438759,3.342263155
33.09567763,19.9133402,8.709896633,8.672768515,4.438527331,2.775992647,5.522603724,7.914794453,4.516445425,2.479025785,2.044802589,3.54929735
32.14175484,18.88961619,8.098439354,10.06223548,4.238819698,2.255522254,4.328209905,6.445005802,4.206709489,2.901693343,2.601527721,4.255211669
33.92197553,17.03742464,7.628015703,8.447919517,4.302535132,2.935600622,4.970707359,6.135094934,4.545393678,2.028382158,2.013653158,4.609229542
35.73280451,17.91961336,6.197884801,11.97900065,4.057655351,3.305467342,5.919828766,6.519387702,4.897847947,2.686774391,2.805724716,3.347639427
36.69342924,18.26879075,6.175042227,11.9469651,3.335887666,3.539544717,4.760953435,7.373771856,4.202273804,2.716875028,2.081809545,4.996995194
33.55678135,17.01500306,7.637305548,8.247466971,4.748935083,2.998527478,5.417144036,7.609492768,4.731648897,2.546338485,2.813064279,3.708333635
33.11412669,18.22225308,6.64224931,8.851120267,3.182258333,3.201907262,4.414266083,7.217938417,4.239665137,2.76359454,2.000289794,3.807988343
33.02447487,19.42949156,7.925749231,11.80008873,4.217332871,3.613812213,5.206482386,6.054709855,4.278216668,2.659398391,2.849845872,3.208560982
33.3998904,17.49553914,8.247779491,11.41245235,4.689571632,3.696984672,4.489174095,6.329966248,4.592122755,2.648395553,2.09133861,4.802000706
37.72159615,18.0949697,7.439868731,11.34348053,3.838090291,3.893479047,4.765075419,7.547074694,4.056794061,2.120309972,2.449693382,3.588848028
37.58595179,16.92320496,6.435532305,10.03641744,4.911978894,3.257750609,5.308043507,6.444075931,4.297156837,2.588762308,2.020906458,3.849428655
36.89109716,19.10423807,6.1269055,9.95333751,3.828802604,3.618643415,4.39326119,6.040382837,4.303044209,2.435705504,2.419182984,3.446715382
33.35417298,16.88163601,7.880661469,11.30533745,4.742797522,3.232884153,4.257508829,6.198363527,4.483139792,2.288233987,2.78387264,4.086036539
34.54376525,18.90080064,6.881515267,11.6438419,3.820907709,2.663424722,5.472609943,6.790356729,4.506597274,2.954571058,2.289351559,4.343133168
32.22787128,17.49586403,8.922566214,10.95295086,3.999032844,2.651579758,4.30433388,7.54130399,4.252606003,2.82606716,2.748478906,4.676836362
37.25463509,19.31116543,8.743867512,9.70916569,4.093629063,3.768541441,5.220202196,7.156949364,4.237056086,2.090834959,2.936582895,3.691539619
34.2954564,16.1126722,8.056481425,8.53751527,3.539664953,3.507101519,4.340890321,7.575312284,4.697564659,2.543692537,2.104368952,3.786555452
34.32285994,17.33974416,8.602193515,8.816171208,3.204073463,2.265488286,5.800452592,6.847306166,4.649155799,2.274095333,2.034391406,3.014978545
34.81755589,16.20785585,8.202089069,8.050961671,4.887946696,3.084633741,5.50497865,6.679214274,4.583732714,2.071970063,2.041858878,3.306577084
33.44458035,17.24563506,8.600305112,11.46139954,3.528809908,2.091657627,5.037319603,6.144805404,4.052537626,2.372743921,2.250762313,4.361476945
37.14081446,17.05803327,6.819238133,8.614469686,3.557485308,2.615450163,5.160417033,6.471675886,4.827890916,2.859363552,2.541933604,4.995010893
37.72327981,16.0580055,6.292913449,8.163427953,4.434482723,3.654242993,4.308645165,7.04573041,4.410228803,2.292315254,2.992239623,4.402312198
32.52251191,17.92205157,6.650720336,9.453539719,3.605543563,3.216806878,4.216272624,7.851404575,4.859355117,2.865229797,2.272269363,4.131629207
36.73766547,16.28989928,8.325444546,11.16410711,4.824390569,2.245420715,5.406963709,6.831621992,4.280315549,2.204585003,2.934333897,4.844271121
36.43341435,19.20049485,8.269308094,8.9030134,4.274331454,3.392025101,4.676242839,7.334313221,4.26215107,2.498246274,2.717186467,3.172444658
34.73990996,16.14181,7.515888709,9.984179236,3.482881894,2.489219783,5.418595843,6.333888605,4.22099496,2.327768759,2.47784332,4.445099392
34.10039947,18.7582763,6.196612509,10.30035287,4.571727293,2.075122835,4.244817966,7.897698812,4.931872933,2.776060047,2.039074048,4.379697318
35.61720949,18.74220218,7.234230223,11.78104506,4.059739813,3.965752201,5.278477328,7.578839357,4.329668738,2.164225779,2.544089831,4.431532719
36.46989862,19.61712589,7.276781203,10.01910961,4.618510014,2.286936886,5.82182485,6.068787101,4.128639456,2.979718682,2.700221974,3.318655489
33.39599335,18.98496343,8.775518393,10.42171492,3.728745301,2.660541713,4.23694453,7.925786348,4.85695719,2.1594497,2.140875572,4.820297555
37.144993,17.36296262,6.876017286,10.8072477,3.347175836,2.961889575,4.242112731,6.251057144,4.96038997,2.51239805,2.483703381,3.384864374
34.77771457,17.37351982,6.134526103,11.3849015,3.0165807,3.429630876,5.370528726,7.86320955,4.031123335,2.583160108,2.349696337,4.993289325
32.74861166,17.26705143,6.518395289,8.979200309,3.073477074,3.831323236,4.338276798,7.500087105,4.136515397,2.639874423,2.932881018,3.792124978
36.67643899,16.53132573,6.1821407,11.8594775,3.929506217,2.166823109,5.357755901,6.50442589,4.147659959,2.392460843,2.92890712,4.92925474
32.60793211,19.51556282,8.06240577,8.444458612,3.913090075,2.901792744,5.323994808,6.563035307,4.612094919,2.638670611,2.215097663,4.743999097
34.86518861,19.53354489,7.260909559,10.24287089,3.13829974,2.117898653,4.702529351,7.129852407,4.196872607,2.906990387,2.080069017,3.983356843
35.93539467,17.10505303,6.568589072,10.47611467,3.532718092,2.065301608,4.624115643,6.556640436,4.591237934,2.970338618,2.027450834,4.480347297
34.01890443,17.34402959,6.548473496,10.98626223,4.96494296,2.419153102,5.647507262,6.950099383,4.737117397,2.29014977,2.524007098,4.502147921
32.87184567,16.67638591,6.663197149,8.493378241,4.652163773,2.42954673,4.453328971,6.603570296,4.335760856,2.273190866,2.631595825,3.903103446
32.99663331,18.8396287,6.111773278,10.10752959,4.004612565,3.628572693,4.919564204,6.732705435,4.929378769,2.479246007,2.153372303,4.928583407
37.35500598,16.67408707,7.092468346,11.81321547,3.843264801,3.401161121,4.138933786,6.417871405,4.950417082,2.085894177,2.210593763,4.766576435
36.62002386,18.74234858,6.464198766,8.674406783,3.809808408,3.238061426,4.087549099,6.200297346,4.240756856,2.498063215,2.662338133,3.680026807
33.59303403,16.81060975,6.491967133,9.011090512,4.149652133,2.491400194,5.957451698,7.461855233,4.593835429,2.746572646,2.224118342,3.920949733
35.89233605,19.78888207,7.907338464,10.55649956,3.510959373,2.671578026,5.334572798,7.056152705,4.520318726,2.448405988,2.140258055,4.737052195
33.19232905,16.60838039,6.070755563,11.79152069,3.497228703,2.342890933,5.025484693,7.133030197,4.27925681,2.138648265,2.676528041,3.409951984
34.20353491,16.32614428,6.33667159,8.439903274,3.88066732,2.261501822,4.713738881,6.598358909,4.657151746,2.629550001,2.863111241,3.067832175
36.72671369,17.97342278,8.102576685,9.502392766,4.584311344,2.434120226,5.025624931,6.939625325,4.357262811,2.962609718,2.628710015,3.260048079
33.37562651,17.50557917,7.052066279,11.78587698,3.863603391,3.06324681,5.286155399,6.50720526,4.442581014,2.581474325,2.089396191,3.112804935
36.66389122,17.6411846,6.403722522,11.33901238,4.360698774,3.815034262,4.433978747,7.364664955,4.129900643,2.24032634,2.61092794,3.623065012
32.79249379,17.33768983,7.34968504,8.702219144,4.900096348,3.879478701,4.527244799,7.471597461,4.292099846,2.43136764,2.09085309,4.221241076
37.61698054,18.5060706,6.562192502,10.30678519,3.870494942,2.218181439,5.505317527,6.708535787,4.12565194,2.149443341,2.046713495,3.89376417
37.30706316,19.2516902,8.16984016,11.04774707,4.228535279,3.818988435,5.284454312,6.336258684,4.089177918,2.446087841,2.378362343,3.797831262
36.59927068,18.51079354,8.759238893,11.09261794,4.232081919,3.834688355,4.450830311,7.125627922,4.270264622,2.787558737,2.450878804,4.91858932
36.43912217,18.55814372,6.098100681,10.10178454,3.51185752,2.266913083,4.398527442,6.035816577,4.580362762,2.728468847,2.204775044,4.9118284
37.20937225,17.29606346,6.717708469,9.122529748,4.954605197,2.688947636,4.989555665,7.828775199,4.943969766,2.132104067,2.747360876,4.082762176
33.59886575,19.94722697,7.92264743,9.38767761,4.697924595,3.051874977,4.45863929,6.571810861,4.776353529,2.445500408,2.390882648,4.617187173
32.32847481,19.75065256,8.921854463,8.961311069,4.201754219,3.612648435,5.74300136,7.813429413,4.565424048,2.072276002,2.789488363,3.906181764
32.21003287,17.31347735,7.572678638,11.34630278,4.999952439,3.72084116,5.652751438,6.60117812,4.376864998,2.647164441,2.566667371,3.440023301
32.79392916,19.5236948,8.690746495,11.82334275,3.351509042,2.527811912,5.058808919,6.933228381,4.051088517,2.260331274,2.653481656,3.364640351
35.99611335,16.73961655,6.158214445,10.21045469,3.082435585,3.641014745,4.701054573,6.942118036,4.377656138,2.038213119,2.840448854,4.501258464
36.88868036,18.29543906,7.041783493,8.360657431,4.122030717,2.622592764,4.196362825,6.187410997,4.850601068,2.144172413,2.183769196,4.149578881
35.09202426,19.52909161,6.043316,8.158089554,3.041806342,2.581164534,5.643696755,6.90914854,4.266306133,2.402502122,2.34305747,4.505726691
37.22840693,19.16861055,6.069247971,11.92122311,3.09670646,3.530426138,4.477958274,6.323550561,4.518230878,2.038650816,2.562519034,3.746037944
33.72165774,18.62390359,6.283409876,11.44469345,4.973357579,2.747057271,5.262754384,7.161539767,4.152170098,2.890507071,2.205659474,4.565275285
36.76852791,19.02071681,8.735149434,11.83912733,3.43283015,3.404481345,4.860676859,7.145830667,4.541531195,2.802407957,2.867387783,4.248758209
37.57396441,16.25754584,8.160843092,10.05847555,3.860826035,3.603287107,5.241372581,6.916409729,4.634593551,2.354883812,2.181704057,4.400547593
33.63053239,17.27320255,7.678266793,11.04203119,3.836864803,2.003234723,4.150375719,6.226693253,4.543287827,2.760360051,2.650229872,4.532686115
36.94508067,19.46310993,8.566458061,10.27397309,4.969434536,3.288661908,4.791809687,7.619897651,4.522519838,2.771700072,2.40047001,4.259361278
37.86775765,17.42931997,8.067638906,10.79946885,4.001932805,2.863417678,5.066702267,6.868118733,4.208891613,2.462516088,2.518496766,4.02205242
37.89539009,16.7989516,7.491726113,10.15060554,3.279353558,2.46942595,5.532150883,7.958524244,4.732917369,2.18625234,2.891818739,3.030515348
33.63747624,18.28634827,7.023669673,9.070777239,3.349225514,2.859528382,5.911204218,7.381258322,4.595475509,2.973857943,2.234070739,4.603293983
37.24852166,17.83047851,6.559496845,9.302243565,4.481972943,3.658225151,5.250709006,7.231077444,4.611511159,2.687685995,2.721500463,4.087805868
36.00588516,18.08260693,8.730532891,8.046655979,3.971784122,3.881354725,4.396402366,6.004336358,4.258249808,2.590575593,2.797945478,4.431552912
34.93255521,17.8679038,7.692448682,9.418226146,4.552686048,2.398532763,5.151636573,7.669936537,4.90195282,2.488602425,2.055176451,4.40274653
37.10471954,18.37429413,6.194345851,11.9867151,3.865048968,3.89794497,5.848128013,6.666320038,4.308092843,2.67409245,2.51364968,3.862685521
33.62533984,16.44474351,8.069053307,8.249780658,3.392240627,2.135934658,4.23464016,7.084221136,4.626421615,2.402961882,2.206384535,3.312831982
37.22241038,18.02276239,7.69869307,9.938297624,3.71688374,2.449476,4.282280174,7.381553237,4.819828195,2.446130233,2.01733417,3.645420658
37.49170528,17.41220666,8.709636366,10.16685202,3.605085619,3.734107108,4.963488022,7.791944487,4.713985319,2.360382811,2.447115944,3.478435668
33.92463812,16.49682906,8.769429711,11.81085156,4.921885364,3.31122685,4.492709667,7.424911365,4.100785073,2.150855029,2.169369947,4.915694721
33.93636433,16.14908355,8.253058869,9.289949041,3.719885978,3.604851671,4.863507003,7.184563717,4.253618481,2.407392393,2.033265438,3.513800599
35.38326205,16.89753224,7.700042126,9.747766508,4.273017947,2.700622582,5.058592353,7.722086042,4.974795402,2.752497324,2.956834581,3.023549908
36.23531186,16.12355953,8.292716296,9.135728337,3.947759046,2.897712002,5.980693864,6.822862175,4.287329262,2.037294418,2.690732737,4.335760758
34.05372556,16.00778564,7.882333967,10.09095399,3.856658784,2.013945223,5.638584057,6.970244453,4.282738187,2.25260015,2.477272071,3.258135538
35.72142869,16.34707884,8.836702573,10.9840488,4.488769705,3.850498489,4.176215347,7.78239572,4.155972379,2.199421379,2.916444435,3.796164104
35.80987854,17.53824567,7.184286205,11.02474378,4.842265142,3.81467031,5.312903294,7.537230525,4.137502656,2.934585511,2.903033024,3.068022886
34.44516447,17.54045914,6.366670717,9.640402161,4.871651024,2.270145592,5.123909488,7.485880119,4.154134125,2.48234865,2.287464236,4.157413132
37.52132276,17.77709962,7.447750081,9.530801711,3.880581558,2.172801173,4.221145707,7.165363286,4.765637004,2.107258067,2.819396934,4.723301067
32.42459114,18.01633727,7.350059543,9.939394906,4.800435662,3.675412725,5.202692982,7.465084971,4.327937,2.555909626,2.746950591,4.663192108
34.08528201,18.58189336,7.523406139,10.36068705,4.546457288,2.658468945,4.355210838,7.803964231,4.458009789,2.459990178,2.080163553,3.645868008
36.1488725,18.87254755,8.938271398,10.26355994,4.703747942,3.880896863,4.218907662,6.955641301,4.94268444,2.530601209,2.751848017,4.663306044
34.43697755,16.0544572,6.163353867,8.226727968,4.553906118,2.612988303,4.960425157,7.557296054,4.836273657,2.554998904,2.950698365,4.989571721
34.61730118,18.56693549,8.802778627,10.41526964,3.307629079,2.29852568,4.05110519,6.548632947,4.073210146,2.827199715,2.707624283,4.791479442
33.68230026,19.61637874,6.645740239,8.756164285,4.609055201,2.450351072,4.295888342,6.097757366,4.282316441,2.773483955,2.62733646,3.973067723
33.17510036,16.4257973,8.815152375,9.94841816,3.651401104,3.58916848,4.204204692,7.21927417,4.754161575,2.892218782,2.644514405,4.766000126
36.45517634,19.16504931,8.792676417,9.83569141,4.897473493,2.716754937,4.749737505,6.460323172,4.293120686,2.976990137,2.701784455,3.52051278
32.65977034,18.68319578,7.46053224,11.56144419,3.824380156,3.07594112,5.383539084,7.019160889,4.9564528,2.377452096,2.214782471,4.882746566
36.2873369,16.75537668,6.364696255,9.511226823,4.913101105,2.920271104,5.669744498,7.538062717,4.88796985,2.471893455,2.847209313,4.809673167
33.02751861,17.96023354,8.974292892,11.03874382,3.895535171,2.608744347,4.500728238,6.047817617,4.355935841,2.944705879,2.202252303,4.073171583
36.30668049,19.99525376,6.490485571,9.312620321,3.803596622,3.976762669,5.114351467,6.490195067,4.839970423,2.82421469,2.753182783,4.641869806
34.69234909,16.955844,8.57012252,11.92058918,3.162201095,3.254743579,5.327034744,7.283909129,4.375019009,2.656811049,2.074601356,4.14899562
37.58169558,19.42293393,7.762241908,10.65200585,3.644166539,3.2639992,4.682133101,6.392366813,4.660815127,2.878872418,2.259767153,3.12308494
33.60210816,19.98701018,7.765886374,10.19680587,4.855604902,3.46436055,5.413005721,7.240813305,4.036998493,2.61983539,2.374569771,4.569999053
36.89828608,19.07909856,7.130505313,10.26710924,4.327859886,2.346225454,4.520324244,6.652510321,4.699343738,2.326095129,2.904758504,3.778796695
36.91407088,16.34856954,7.300045478,9.093077055,4.007601831,3.341640066,5.105028338,7.510286526,4.950398785,2.077718682,2.507188927,3.057779338
34.99323906,19.27096573,6.104792252,9.070249922,3.540790596,2.487764736,4.52611857,6.90529317,4.115114733,2.061925237,2.572769772,4.973703213
33.40681705,17.9136914,8.321996106,10.28059207,3.431167398,2.631960792,5.060116949,7.283492337,4.180145635,2.720107017,2.440829619,4.008691169
35.60242523,18.43305647,7.206713778,10.30943184,4.927171203,3.692773118,4.692231333,6.423784261,4.466555459,2.950640812,2.052707981,4.139245707
36.72609586,16.69965106,6.736647809,11.6140169,3.829023935,3.863714725,5.533445604,6.096567382,4.732020263,2.177291515,2.465470295,3.773958871
35.1839404,18.32243022,8.989764406,11.84931025,4.665249564,2.333763897,5.094654548,6.999493827,4.090296387,2.649196294,2.53183413,3.199377652
36.39129579,19.00104183,8.402229391,11.05673711,3.487073262,3.120666209,4.862376616,7.492878221,4.18728399,2.352019327,2.391005673,4.7285413
36.21891387,18.97041453,6.906741344,11.7496917,4.898865606,3.515673206,5.774871092,7.968757814,4.365039065,2.782118509,2.148975179,3.475236054
33.93393251,19.68510399,7.262445569,11.31752841,3.146889616,2.194871509,5.148812439,7.101900394,4.009090791,2.471426415,2.767172515,3.325973855
34.47385098,19.08847194,6.759346763,8.26388523,3.403794899,3.859912413,5.90260382,6.203332399,4.262821892,2.264735832,2.279672693,4.304711609
33.43276197,17.75268195,6.638005848,11.24337172,3.129334675,3.001809776,4.893205261,7.092451126,4.184132802,2.504162489,2.007693401,3.383027285
36.12676317,16.3871324,7.483358327,11.12232269,4.763925754,3.14873913,5.220446119,7.330486482,4.81571083,2.375036655,2.418141877,3.833024701
34.00557988,18.31108721,7.491653283,8.672435935,4.999646402,3.229847555,5.286714708,7.978479576,4.705990947,2.772544472,2.545662621,4.152794106
36.61528691,17.58652433,6.564371646,10.06298533,4.839906231,3.646232065,4.665512803,6.210483676,4.489845209,2.016586377,2.75255822,3.435339336
37.1840424,18.07082333,8.093064575,10.25901349,4.68982177,3.76018306,4.213623386,7.778398942,4.855284906,2.483984223,2.440765271,4.196076045
37.20393628,19.38608713,8.527547311,10.72251912,3.151822794,2.387189376,5.474183205,6.6326547,4.056956748,2.257921122,2.889333571,4.055254447
36.09364673,19.48206154,7.81148713,8.298312455,3.98285591,3.713973723,4.32759007,6.830967297,4.206424627,2.051573542,2.362675477,3.18418574
34.16144519,17.39292288,7.771077161,8.774337843,4.814781083,2.282926744,4.286709483,7.676683032,4.269691896,2.327004422,2.470140253,3.699451489
37.41588394,17.19517125,6.816365607,8.998323208,3.342195157,3.317246166,4.587760887,6.761213852,4.620693273,2.30707596,2.515691473,3.213013285
34.55110506,19.22994813,6.805522669,8.989914242,4.365141965,2.363982629,5.837003605,6.295147122,4.78654745,2.591949053,2.035821276,3.833821516
35.61347034,16.24635705,6.418801243,10.35212136,4.78627993,3.864645042,4.80227247,6.896712553,4.798966638,2.829832341,2.383044351,3.805516742
32.2149642,18.7043098,6.928869038,11.61894518,4.651045239,3.487026827,5.101486311,6.12287873,4.579707488,2.121946745,2.848104414,3.616457159
35.92431453,17.79419407,6.691214015,11.81076876,4.046024245,3.437517074,5.986602114,6.956707183,4.014164551,2.685826967,2.431356887,4.348077762
33.04510533,19.8616007,8.712959726,9.377176688,4.979738311,3.333656001,5.161632126,6.874025718,4.172226344,2.557978761,2.827088691,3.963603269
